age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country
34,56,10,9,64,0,45,75,0,40,72
37,56,15,13,40,38,29,75,0,40,72
40,56,14,10,64,48,45,75,1,40,72
32,63,13,11,43,9,45,75,0,40,72
22,56,10,9,43,60,45,75,1,25,72
44,56,15,13,40,57,29,75,0,45,72
43,56,10,9,40,9,29,75,0,40,72
31,56,7,6,11,9,45,75,0,38,72
46,37,10,9,40,70,29,75,0,40,72
53,56,14,10,64,16,73,1,1,15,72
75,63,13,11,76,16,45,75,1,30,72
35,56,14,10,43,60,45,75,1,40,72
27,56,12,12,43,60,45,75,0,40,72
67,37,10,9,11,58,45,4,0,20,72
37,56,10,9,40,9,29,75,0,35,42
40,63,13,11,40,17,29,75,0,60,72
32,56,10,9,40,38,29,75,0,40,72
49,66,10,9,40,9,29,75,0,40,54
41,56,9,8,64,9,45,4,0,40,72
43,56,15,13,11,57,45,75,0,40,72
50,37,14,10,40,0,29,75,0,48,72
47,56,15,13,40,38,29,75,0,44,72
31,37,14,10,43,16,50,1,1,32,72
49,18,10,9,76,16,45,75,1,20,72
48,63,14,10,40,57,29,75,0,35,72
45,56,14,10,11,0,73,4,1,32,72
67,56,11,15,40,57,29,75,0,48,72
42,56,15,13,40,16,29,75,0,40,72
44,56,15,13,40,16,29,75,0,50,72
34,56,10,9,40,38,29,75,0,40,72
31,56,15,13,40,16,29,75,0,55,72
34,56,14,10,43,16,45,75,1,17,72
28,56,15,13,40,48,29,4,0,40,72
32,56,14,10,40,24,29,75,0,38,42
57,56,14,10,40,9,77,75,1,40,72
29,56,16,14,40,60,29,75,0,20,72
54,56,15,13,11,16,45,4,1,45,72
30,56,16,14,40,0,29,75,0,40,72
36,56,13,11,40,9,29,75,0,40,72
41,56,16,14,40,57,29,75,0,40,15
31,56,15,13,43,57,45,75,0,40,72
20,56,10,9,40,38,29,75,0,40,72
17,56,8,7,43,48,50,1,1,20,72
48,56,15,13,11,60,45,4,0,40,72
44,56,10,9,40,70,29,75,0,40,72
25,56,10,9,43,70,50,75,0,70,72
32,66,10,9,40,9,29,75,0,49,72
33,56,10,9,40,70,29,75,0,55,72
44,56,11,15,40,57,29,75,0,29,72
33,56,13,11,43,9,45,75,0,40,72
31,56,10,9,40,9,29,75,0,45,72
26,56,10,9,11,48,47,75,0,40,72
24,56,5,4,40,60,29,75,0,40,72
46,56,14,10,11,0,73,75,1,40,72
36,56,10,9,11,70,45,75,0,50,72
46,56,10,9,40,60,77,75,1,40,72
29,56,15,13,43,16,45,75,0,50,72
44,62,14,10,40,16,29,75,0,45,72
22,56,9,8,41,48,73,4,1,50,72
45,56,10,9,40,9,29,75,0,40,72
19,56,10,9,43,48,50,75,1,20,72
31,56,14,10,76,16,73,75,1,30,72
31,56,10,9,11,60,73,75,1,25,72
30,56,15,13,43,48,45,75,0,40,72
25,56,15,13,43,60,50,3,0,40,74
41,66,15,13,43,0,45,75,0,40,72
27,56,10,9,43,70,50,75,1,15,72
49,62,14,10,40,16,29,75,0,50,72
21,66,14,10,43,57,45,75,1,20,72
50,37,16,14,40,16,29,4,0,45,72
37,56,14,10,43,48,47,3,0,30,74
33,56,14,10,43,9,45,75,0,80,72
37,56,10,9,43,70,45,75,0,40,72
26,56,14,10,11,9,45,75,0,43,72
44,63,14,10,11,16,45,75,1,40,72
45,56,13,11,11,16,45,75,0,40,72
71,62,14,10,40,16,29,75,0,50,72
27,63,10,9,40,60,29,75,0,40,72
35,56,14,10,64,9,45,75,0,40,72
34,56,10,9,11,9,45,1,0,48,72
35,56,8,7,40,17,29,75,0,40,72
19,56,14,10,43,9,45,75,0,45,42
67,63,5,4,40,17,29,75,0,40,72
28,56,15,13,40,9,29,75,0,40,72
59,56,14,10,40,60,29,75,0,40,72
24,56,14,10,40,70,29,75,0,65,72
33,56,14,10,11,24,50,75,0,40,72
35,56,10,9,43,68,45,75,0,40,72
24,56,15,13,43,60,47,75,1,40,72
66,56,15,13,76,48,45,75,0,12,72
24,56,15,13,43,48,50,75,1,40,72
23,56,10,9,43,68,50,75,0,50,72
38,56,15,13,11,60,73,75,1,40,72
62,63,10,9,76,0,47,75,1,30,72
32,56,15,13,43,16,45,75,0,55,72
34,56,14,10,43,0,73,75,1,38,72
31,56,15,13,40,68,29,3,0,40,72
25,37,10,9,40,9,29,75,0,38,72
52,56,8,7,64,24,73,75,0,40,72
38,56,10,9,40,16,29,75,0,40,72
57,56,15,13,40,60,77,75,1,40,72
21,56,14,10,43,57,50,3,0,40,72
47,56,15,13,40,68,29,75,0,40,72
36,62,14,10,40,16,29,75,0,60,79
19,56,14,10,43,70,45,75,0,50,72
38,37,11,15,40,57,29,4,0,40,72
56,63,10,9,40,17,29,75,0,40,72
31,56,14,10,43,9,45,75,0,40,72
34,37,16,14,11,57,45,75,1,50,72
27,62,10,9,64,0,45,75,0,38,72
18,56,14,10,43,60,50,75,1,35,72
32,56,10,9,11,9,47,4,1,50,72
47,56,12,12,76,48,50,75,1,35,72
23,56,15,13,43,57,45,75,0,15,72
17,56,8,7,43,48,50,75,0,15,72
47,66,12,12,40,58,29,75,0,40,72
25,56,10,9,43,48,45,75,1,35,72
63,56,10,9,40,48,29,75,0,20,72
49,56,16,14,40,57,77,75,1,50,72
24,56,10,9,43,57,50,75,1,45,72
38,56,14,10,40,60,29,75,0,60,72
59,56,10,9,76,16,73,75,1,50,72
49,56,6,5,40,9,29,75,0,40,72
18,56,7,6,43,48,50,75,0,11,72
41,56,10,9,40,70,29,75,0,40,72
38,56,15,13,40,9,77,75,1,40,72
20,56,14,10,43,0,50,75,1,30,72
61,18,15,13,40,16,77,75,1,40,72
54,56,8,7,40,38,29,75,0,40,72
54,18,10,9,40,57,29,75,0,40,72
17,56,5,4,43,60,50,75,0,8,72
52,18,15,13,40,16,29,75,0,45,72
38,56,10,9,40,38,29,75,0,40,72
35,66,15,13,43,16,45,3,1,45,72
36,18,10,9,43,0,50,4,1,36,72
41,56,11,15,11,57,73,75,1,38,72
18,56,10,9,43,24,50,1,0,40,72
19,56,10,9,43,48,50,75,0,15,72
55,56,7,6,40,38,29,75,0,40,72
17,56,8,7,43,60,50,75,1,9,72
38,63,16,14,43,57,45,75,0,40,72
19,56,14,10,43,57,50,75,0,32,72
47,56,10,9,40,60,29,75,0,45,72
34,66,15,13,40,0,29,75,0,55,72
26,66,12,12,43,0,73,4,1,40,72
25,56,15,13,43,16,50,75,1,60,72
85,63,10,9,76,60,45,75,1,50,72
18,56,5,4,43,48,50,75,1,40,72
39,56,14,10,40,60,29,75,0,65,72
45,56,10,9,40,48,29,4,0,40,72
23,56,10,9,43,24,50,75,1,30,72
74,63,14,10,40,57,29,75,0,35,72
45,56,15,13,43,70,45,75,0,30,72
36,56,15,13,11,57,45,75,0,40,72
27,56,15,13,43,68,47,3,0,40,72
44,63,16,14,43,17,50,75,0,99,72
35,56,10,9,40,24,29,75,0,40,72
30,66,15,13,43,57,47,75,0,35,72
26,18,10,9,40,0,29,46,0,40,72
28,56,14,10,43,16,45,75,0,50,72
21,56,14,10,43,38,50,75,0,20,72
27,56,10,9,40,24,29,1,0,8,72
26,56,12,12,64,9,45,46,1,40,72
41,63,16,14,11,60,73,75,0,5,72
26,56,14,10,43,0,45,75,1,20,72
33,56,14,10,11,16,73,75,1,40,72
36,18,16,14,40,16,29,75,0,40,72
26,56,10,9,40,24,29,75,0,40,72
28,56,10,9,40,48,29,75,0,40,72
22,56,14,10,43,9,50,75,0,35,72
59,56,7,6,76,38,45,75,0,52,72
27,63,8,7,40,9,29,75,0,40,72
55,56,14,10,40,68,29,75,0,50,6
35,56,11,15,43,57,45,3,0,40,30
25,56,14,10,64,0,50,75,0,40,72
30,56,14,10,43,48,50,75,1,40,72
45,56,15,13,43,57,45,75,1,40,20
34,56,10,9,43,16,47,75,0,50,72
31,37,15,13,43,58,50,4,0,48,72
43,37,15,13,40,57,77,75,1,45,72
59,56,16,14,43,60,45,75,1,45,72
41,56,10,9,40,70,29,75,0,40,72
27,56,10,9,43,48,45,75,0,40,72
63,56,14,10,11,48,45,75,1,40,72
33,56,15,13,43,57,45,75,1,40,72
33,37,10,9,76,48,73,75,1,40,72
20,56,8,7,43,70,50,75,0,40,72
39,56,10,9,76,0,50,75,1,40,72
36,56,16,14,40,16,29,75,0,40,72
26,56,15,13,43,0,47,3,1,40,27
48,66,15,13,11,0,73,75,1,40,72
57,66,15,13,11,38,45,4,0,39,72
20,56,14,10,43,0,50,3,1,15,72
52,56,14,10,40,9,29,75,0,40,72
38,56,15,13,43,16,45,75,1,38,72
46,56,14,10,40,9,29,75,0,45,72
54,56,1,1,40,9,29,3,0,40,30
50,56,15,13,40,57,29,75,0,40,72
37,56,14,10,40,48,29,75,0,17,72
33,63,14,10,40,60,29,75,0,60,72
51,37,16,14,43,57,50,75,0,40,72
25,63,14,10,43,38,50,75,0,40,72
21,56,10,9,43,9,50,75,0,40,72
21,56,10,9,43,24,45,75,0,60,72
30,56,16,14,43,57,45,4,0,30,72
36,56,10,9,40,70,29,75,0,60,72
57,66,10,9,40,16,29,75,0,40,72
31,63,10,9,40,9,29,75,0,40,72
32,56,14,10,64,38,73,4,1,70,72
64,37,6,5,43,0,47,75,0,40,72
18,56,9,8,43,48,45,75,1,25,72
34,63,15,13,40,9,29,75,0,40,72
35,56,14,10,40,16,29,75,0,58,72
46,56,14,10,40,9,29,75,0,38,72
37,56,16,14,11,16,73,75,1,45,72
28,37,10,9,40,9,29,75,0,45,72
60,63,10,9,40,9,29,75,0,50,72
35,56,7,6,43,0,50,75,0,40,72
51,56,9,8,40,9,29,75,0,45,72
36,63,10,9,40,70,29,75,0,50,72
31,37,10,9,11,48,73,1,0,40,72
28,56,15,13,40,57,77,4,1,40,10
62,56,15,13,40,57,29,75,0,50,72
41,63,10,9,40,16,29,75,0,38,72
24,56,10,9,43,70,45,75,1,49,72
50,56,15,13,40,9,29,75,0,50,72
25,56,15,13,43,16,45,75,0,35,72
27,56,14,10,43,16,45,75,0,45,72
47,56,10,9,40,48,29,75,0,40,42
24,56,12,12,64,9,73,3,0,40,72
20,56,10,9,43,0,50,75,0,40,72
30,63,10,9,40,57,29,75,0,25,72
58,63,14,10,40,17,29,75,0,60,72
17,56,7,6,43,48,50,75,0,20,72
28,56,10,9,11,70,73,4,1,20,72
26,56,10,9,40,9,29,75,0,48,72
21,56,10,9,43,58,50,4,0,40,72
34,56,10,9,11,38,73,75,1,20,72
51,56,5,4,43,24,50,75,0,19,72
23,56,15,13,43,16,50,75,0,28,72
40,56,13,11,40,57,29,75,0,40,72
30,63,10,9,40,17,29,75,0,85,72
45,18,10,9,40,0,29,75,0,40,72
33,56,14,10,43,48,45,75,0,24,72
35,56,10,9,43,9,45,75,0,70,72
34,56,15,13,43,16,45,75,0,40,72
18,56,14,10,43,60,50,75,1,30,72
32,56,13,11,11,0,73,75,1,40,72
57,56,15,13,40,16,29,75,0,50,72
22,56,14,10,43,0,50,75,1,40,72
46,56,10,9,40,70,29,75,0,40,72
50,62,16,14,40,60,29,75,0,40,72
38,18,16,14,40,57,29,75,0,40,31
34,56,10,9,40,48,29,75,0,40,72
61,56,5,4,40,9,29,75,0,40,53
33,56,14,10,43,16,50,3,0,40,52
38,56,15,13,11,55,73,75,1,24,72
57,37,14,10,76,0,73,75,1,40,42
26,56,10,9,11,60,45,75,0,40,72
36,56,10,9,43,70,47,75,0,50,72
36,56,10,9,11,16,73,75,1,40,72
23,56,15,13,43,60,45,75,0,48,72
33,56,2,2,41,55,45,75,1,40,22
62,56,15,13,40,60,29,75,0,35,72
29,56,15,13,43,57,45,75,1,40,72
31,66,10,9,40,17,29,75,0,40,72
48,56,10,9,40,70,29,75,0,45,72
34,56,15,13,43,9,73,75,0,40,72
37,56,10,9,40,16,29,75,0,40,72
47,56,14,10,40,16,29,75,0,40,72
23,66,14,10,43,0,50,75,0,25,72
50,56,15,13,40,16,29,75,0,50,72
43,56,14,10,40,9,29,75,0,38,72
77,56,5,4,76,55,73,75,1,23,72
40,62,12,12,40,16,77,75,1,40,72
67,56,15,13,11,16,45,75,1,5,72
28,56,14,10,43,48,45,75,0,40,72
56,63,14,10,11,60,73,75,1,48,72
67,63,2,2,76,48,45,4,1,20,72
48,66,10,9,40,58,29,75,0,40,72
21,56,8,7,43,17,73,75,0,40,72
37,56,10,9,40,57,29,75,0,50,72
31,37,16,14,43,16,45,75,0,45,72
42,62,10,9,40,60,29,75,0,43,72
51,56,15,13,40,38,29,75,0,25,72
20,56,10,9,43,0,50,75,1,40,72
52,37,14,10,40,16,29,75,0,40,72
21,56,10,9,43,0,73,75,0,40,72
55,63,15,13,40,16,29,75,0,40,72
19,56,14,10,43,60,50,75,1,40,72
60,56,10,9,40,9,29,75,0,40,72
27,56,10,9,11,0,45,75,1,40,72
44,56,14,10,40,9,29,75,0,50,72
80,63,10,9,40,17,29,75,0,20,72
44,37,10,9,40,57,29,75,0,30,72
31,37,10,9,11,9,73,75,0,40,72
29,56,13,11,43,68,45,75,0,40,72
38,56,10,9,40,9,29,75,0,44,72
49,56,16,14,40,16,29,75,0,45,72
39,56,10,9,43,0,45,75,1,40,72
62,56,10,9,40,17,29,75,0,40,72
27,56,15,13,40,60,29,75,0,50,72
39,56,12,12,43,48,50,75,1,56,72
25,56,3,3,40,24,50,75,0,40,72
49,56,10,9,40,60,29,75,0,48,72
19,56,10,9,43,17,50,75,0,20,72
33,56,10,9,43,0,50,75,0,35,72
37,37,15,13,40,68,29,75,0,45,72
47,56,10,9,40,17,29,75,0,40,72
24,56,14,10,43,57,45,75,0,40,72
36,56,10,9,43,38,73,1,1,40,72
20,56,14,10,43,57,50,75,1,15,72
43,56,15,13,40,16,29,75,0,50,72
34,56,14,10,43,60,45,75,0,65,72
31,63,15,13,43,68,45,75,0,40,72
34,66,16,14,40,57,77,4,1,40,72
58,62,15,13,40,57,29,75,0,60,72
51,37,13,11,11,0,73,75,1,50,72
45,18,10,9,40,0,29,4,0,80,72
24,56,15,13,40,48,29,75,0,33,72
57,37,10,9,11,0,73,75,1,40,72
40,56,10,9,11,70,45,75,0,60,72
30,56,10,9,40,70,29,75,0,45,72
76,56,15,13,40,0,29,75,0,50,72
38,37,14,10,11,58,45,75,0,75,72
18,56,10,9,43,60,50,4,1,18,72
32,56,10,9,43,38,45,75,0,40,72
31,56,10,9,64,48,45,75,0,40,72
29,56,10,9,40,9,29,75,0,40,72
75,63,10,9,40,17,29,75,0,30,72
34,56,14,10,40,16,29,75,0,40,72
37,56,13,11,43,60,73,4,1,6,72
42,56,8,7,11,60,73,75,0,50,42
33,62,17,16,40,57,29,75,0,40,10
51,66,13,11,11,57,73,75,1,40,72
33,56,14,10,43,16,50,75,0,45,72
42,56,11,15,40,57,29,75,0,60,72
22,66,14,10,43,57,50,75,1,20,72
46,56,3,3,40,70,29,1,0,40,72
57,56,2,2,40,48,29,46,0,40,12
36,56,10,9,43,9,50,4,0,40,72
23,56,10,9,43,68,50,75,0,50,72
26,56,15,13,43,57,45,75,0,50,72
28,56,15,13,40,16,77,75,1,40,72
61,62,10,9,40,16,29,75,0,45,72
55,63,11,15,40,57,77,75,1,10,72
30,56,10,9,43,70,73,75,1,70,72
45,56,10,9,40,9,29,46,0,40,42
58,63,13,11,40,9,29,75,0,42,72
21,56,12,12,43,48,50,75,0,40,72
49,56,16,14,40,16,29,75,0,45,72
22,66,14,10,40,48,29,75,0,25,72
39,56,12,12,43,68,45,75,1,40,72
31,56,17,16,41,57,45,3,0,60,7
59,63,11,15,40,60,29,75,0,25,72
42,56,12,12,40,9,29,75,0,50,72
31,56,10,9,40,9,29,75,0,48,72
65,62,15,13,40,60,29,75,0,60,72
25,56,8,7,43,48,45,75,0,40,72
23,56,3,3,43,24,45,75,0,55,42
43,56,12,12,40,57,29,75,0,50,72
51,56,10,9,11,48,45,75,1,40,72
64,56,5,4,40,9,29,4,0,40,72
41,63,14,10,40,38,29,75,0,40,72
34,56,14,10,40,17,29,75,0,40,72
33,56,2,2,40,9,45,75,0,32,42
46,56,8,7,11,38,73,1,0,43,20
38,18,10,9,40,70,29,75,0,40,72
50,56,14,10,40,9,29,75,0,40,72
33,56,10,9,11,0,50,75,0,40,72
27,56,15,13,43,57,45,75,1,40,72
21,56,13,11,43,16,50,75,1,60,72
46,56,14,10,40,16,29,75,0,48,72
44,56,10,9,40,9,77,75,1,40,72
31,56,15,13,11,57,45,75,0,60,72
21,56,10,9,43,38,50,75,0,30,72
60,37,16,14,40,16,29,75,0,50,72
46,56,14,10,40,68,29,75,0,40,72
55,56,6,5,40,17,29,75,0,40,72
34,56,13,11,43,48,50,75,0,40,72
28,37,10,9,43,16,73,1,1,35,72
38,56,14,10,40,38,29,75,0,60,72
57,63,14,10,40,60,29,75,0,45,72
49,56,10,9,43,9,45,4,0,40,72
18,56,14,10,43,38,45,75,1,15,72
19,56,7,6,43,9,45,75,0,40,72
37,63,10,9,40,17,29,75,0,60,72
41,56,10,9,40,60,29,75,0,49,72
35,37,10,9,43,58,50,75,0,40,72
45,56,15,13,43,16,45,75,1,42,72
18,56,14,10,43,48,50,75,0,20,72
38,56,14,10,64,16,73,75,0,40,72
25,56,7,6,40,16,29,75,0,40,72
34,56,10,9,11,58,45,4,0,45,72
23,56,10,9,11,48,73,75,1,80,72
44,66,16,14,43,57,45,75,1,60,72
25,56,15,13,43,68,45,75,0,40,72
59,56,15,13,40,16,29,75,0,60,72
43,56,10,9,11,16,73,75,1,40,72
49,56,10,9,11,16,73,75,0,50,72
36,56,11,15,43,16,45,75,0,50,72
19,56,14,10,43,0,50,75,1,8,72
42,56,14,10,40,38,29,75,0,40,72
23,56,10,9,43,48,45,75,1,40,72
20,56,12,12,43,0,45,75,1,30,72
19,56,9,8,43,24,50,4,1,52,72
58,56,14,10,40,60,29,75,0,40,72
43,37,13,11,40,70,29,75,0,22,72
23,56,10,9,40,38,29,75,0,40,72
39,56,14,10,40,16,29,75,0,40,72
44,37,12,12,11,68,45,4,0,40,72
41,56,10,9,11,24,73,75,0,55,72
35,56,15,13,41,57,45,3,1,40,52
31,56,14,10,43,0,73,4,1,35,72
24,56,10,9,40,38,45,75,1,40,13
29,37,15,13,11,57,45,75,0,50,72
40,63,14,10,11,16,47,75,0,70,31
48,56,10,9,11,38,45,75,0,40,72
56,56,12,12,41,48,45,75,0,25,31
63,56,16,14,40,57,29,75,0,50,72
37,37,15,13,11,57,73,75,1,55,72
19,56,10,9,43,57,50,75,0,30,72
34,56,10,9,40,0,29,4,0,40,72
37,56,10,9,40,9,29,75,0,45,72
54,56,15,13,43,57,45,75,1,50,72
44,56,10,9,40,70,29,75,0,40,72
59,56,10,9,40,9,29,75,0,40,72
46,56,10,9,40,9,29,4,0,40,72
33,56,16,14,40,68,29,3,0,50,72
48,63,14,10,40,16,29,3,0,65,72
38,56,16,14,40,16,29,75,0,60,72
32,56,16,14,43,57,45,75,1,20,72
41,56,10,9,76,16,47,75,0,40,72
50,62,15,13,40,16,29,75,0,60,72
24,56,10,9,43,48,50,4,0,40,72
41,56,14,10,43,60,45,4,0,33,72
51,62,14,10,40,16,29,75,0,50,72
36,56,6,5,43,24,50,75,0,40,72
44,56,14,10,40,57,29,75,0,45,72
26,56,14,10,43,60,45,4,0,35,72
54,18,14,10,40,16,29,75,0,40,72
37,56,10,9,11,9,45,75,0,40,72
29,56,8,7,43,48,73,4,1,40,72
45,37,16,14,11,57,73,75,1,45,72
51,56,8,7,40,38,29,3,0,40,52
56,56,6,5,11,60,73,75,1,40,72
46,66,10,9,11,0,73,75,1,40,72
25,56,10,9,40,70,29,75,0,40,72
21,56,10,9,43,48,50,75,0,37,72
60,66,17,16,40,57,29,75,0,55,72
39,18,10,9,43,16,73,75,1,45,72
41,63,15,13,11,16,45,75,1,40,72
63,56,15,13,40,57,77,75,1,36,72
38,56,15,13,40,16,29,75,0,45,72
30,56,15,13,40,0,29,75,0,40,72
32,56,15,13,40,16,29,75,0,55,72
42,56,16,14,40,57,29,75,0,40,72
35,63,8,7,40,9,29,75,0,36,72
61,37,16,14,11,57,45,75,1,40,72
46,62,14,10,40,60,29,75,0,60,72
55,62,16,14,76,60,45,75,1,40,72
52,56,15,13,40,16,29,75,0,55,72
52,56,3,3,40,9,29,75,0,40,42
50,56,14,10,40,60,29,75,0,40,72
34,56,14,10,43,24,45,75,0,40,72
46,56,14,10,40,60,29,75,0,48,72
30,56,14,10,40,24,29,75,0,44,72
34,56,10,9,40,9,29,75,0,46,72
56,56,12,12,40,48,29,75,0,50,72
38,56,15,13,40,60,29,75,0,60,72
22,56,15,13,43,0,50,75,1,30,72
41,56,10,9,40,16,29,75,0,40,72
30,56,10,9,11,0,45,75,1,40,72
26,56,15,13,43,9,45,75,0,40,72
55,66,13,11,76,16,45,1,1,38,72
27,66,10,9,40,68,29,75,0,40,72
66,56,15,13,40,9,29,3,0,30,52
28,56,10,9,64,48,45,75,1,25,72
31,37,15,13,43,57,45,75,0,45,72
23,56,10,9,40,60,29,75,0,40,72
56,63,14,10,40,9,29,75,0,50,72
21,56,10,9,43,9,45,75,0,40,72
46,37,8,7,43,48,45,75,0,40,72
25,56,10,9,43,0,50,4,1,40,59
21,56,10,9,43,48,50,75,0,35,72
50,56,16,14,40,57,29,75,0,40,72
41,66,10,9,11,16,45,75,1,40,72
18,56,5,4,43,60,50,75,0,30,42
27,56,14,10,40,38,29,75,0,40,72
62,56,17,16,40,57,29,75,0,50,72
29,56,10,9,11,60,50,75,0,40,72
37,56,5,4,11,16,45,75,0,50,72
23,56,10,9,40,38,29,4,0,45,72
30,56,10,9,40,38,29,75,0,40,72
44,56,15,13,40,16,29,4,0,35,72
44,56,10,9,40,60,29,75,0,35,72
33,56,10,9,11,68,45,75,1,40,72
46,56,14,10,43,24,45,75,0,40,72
28,56,6,5,43,24,50,4,1,24,72
35,63,10,9,40,17,29,75,0,50,72
29,56,10,9,40,48,29,4,0,50,72
51,56,13,11,40,48,29,75,0,55,72
43,56,10,9,11,60,45,75,0,20,72
41,62,14,10,40,16,29,75,0,50,72
44,37,16,14,40,57,29,75,0,35,72
52,66,15,13,40,58,29,75,0,40,72
33,63,10,9,40,60,29,75,0,60,72
41,56,10,9,11,60,45,75,0,50,72
81,56,2,2,40,57,29,75,0,15,53
34,56,14,10,40,24,29,75,0,40,72
31,56,13,11,43,48,45,4,1,40,72
29,56,14,10,40,0,50,75,1,6,72
54,56,14,10,11,16,73,75,1,40,20
51,56,14,10,11,0,73,75,1,40,72
39,56,10,9,64,48,45,75,1,40,14
45,18,15,13,40,0,29,75,0,45,72
40,56,14,10,11,70,45,4,1,40,72
52,18,14,10,64,16,45,75,1,40,72
47,63,15,13,43,60,45,75,0,35,72
45,56,10,9,40,38,29,75,0,40,72
43,63,5,4,40,17,29,75,0,40,10
57,63,10,9,40,48,29,75,0,60,72
28,56,14,10,40,16,29,3,0,40,52
43,56,16,14,40,16,29,75,0,45,72
57,56,14,10,76,38,73,75,1,40,72
23,56,10,9,43,60,47,4,1,25,34
36,56,10,9,43,24,45,75,0,40,72
64,56,14,10,76,16,45,75,1,10,72
56,63,16,14,43,60,45,75,0,16,72
24,63,14,10,43,57,45,3,0,40,72
50,62,14,10,40,60,29,75,0,40,72
30,56,6,5,40,24,47,75,0,40,42
26,56,13,11,43,68,50,75,0,40,72
24,56,14,10,40,48,77,75,1,40,72
29,56,15,13,40,57,29,75,0,40,20
29,18,10,9,40,68,29,75,0,40,72
47,56,14,10,40,9,29,75,0,40,72
39,56,14,10,40,17,29,75,0,50,72
36,56,10,9,11,48,50,75,1,30,72
30,56,8,7,40,48,77,4,1,30,72
17,63,8,7,43,17,50,75,0,20,72
44,56,14,10,11,60,73,75,0,55,72
33,56,10,9,41,60,45,75,0,20,72
25,56,10,9,43,0,50,75,1,40,72
47,63,15,13,40,60,29,75,0,40,72
63,63,14,10,40,17,29,75,0,20,72
49,56,10,9,11,0,73,75,1,16,72
21,56,10,9,43,60,50,75,1,30,72
39,56,14,10,40,0,50,4,1,50,72
32,37,15,13,11,57,45,75,0,40,72
33,56,13,11,11,0,45,75,0,40,72
40,56,10,9,43,9,45,75,0,40,6
41,63,16,14,40,16,29,75,0,70,72
31,56,12,12,40,38,29,75,0,55,72
53,56,8,7,11,48,45,75,1,37,72
29,56,10,9,40,9,29,75,0,40,72
59,56,10,9,76,0,45,75,1,40,72
17,56,6,5,43,9,50,75,0,40,72
61,66,9,8,40,9,29,75,0,40,72
39,56,16,14,43,16,45,75,1,45,72
43,56,10,9,40,9,29,4,0,40,72
39,56,15,13,40,16,29,75,0,45,72
20,56,14,10,43,57,45,46,1,20,72
27,56,14,10,43,16,45,75,0,45,72
45,56,10,9,11,38,45,75,1,40,72
43,56,14,10,64,60,73,75,1,10,72
22,56,14,10,43,68,50,75,0,40,72
29,56,10,9,40,17,29,75,0,60,72
43,56,14,10,43,48,45,75,1,40,72
19,56,14,10,43,0,47,75,0,25,72
32,56,10,9,40,68,77,75,1,36,72
36,56,6,5,40,24,29,75,0,40,72
44,63,13,11,76,57,73,75,1,40,72
39,56,14,10,40,48,29,3,0,84,72
31,37,10,9,40,9,29,75,0,40,72
35,56,10,9,40,24,77,75,1,40,72
50,56,10,9,40,9,29,75,0,40,72
30,37,15,13,43,57,45,75,1,40,72
21,56,14,10,43,48,50,75,1,16,72
24,56,10,9,43,60,73,4,0,25,72
39,56,5,4,41,38,73,46,1,40,12
53,56,15,13,40,16,29,75,0,55,72
52,56,10,9,11,60,73,75,1,25,72
33,56,16,14,40,16,29,75,0,40,72
37,56,10,9,40,38,29,75,0,40,72
35,63,10,9,40,9,29,75,0,40,72
41,56,10,9,11,9,73,75,1,50,72
26,37,15,13,43,57,45,75,0,55,72
41,56,14,10,40,9,29,75,0,40,72
27,56,10,9,64,24,73,75,0,40,72
40,56,10,9,40,16,29,75,0,40,72
46,56,1,1,40,38,77,75,1,40,42
41,18,10,9,40,68,29,75,0,40,72
21,56,13,11,43,48,45,75,1,50,72
37,56,10,9,40,9,29,75,0,40,72
38,63,14,10,40,38,29,75,0,45,72
30,56,10,9,11,70,45,75,0,52,72
21,63,9,8,40,0,77,75,1,30,54
24,56,14,10,43,9,45,75,0,40,72
61,56,10,9,40,48,29,75,0,40,72
62,56,10,9,76,17,73,75,1,40,72
42,56,13,11,64,57,73,75,1,40,72
24,56,10,9,43,24,73,4,1,40,72
18,37,9,8,43,57,50,75,0,30,72
39,63,14,10,64,9,45,75,0,60,72
22,56,10,9,40,48,50,75,0,50,72
51,56,15,13,40,16,29,75,0,50,19
42,66,10,9,43,58,45,75,0,40,72
49,56,14,10,11,38,45,75,1,35,72
49,56,10,9,40,38,29,75,0,43,72
46,56,10,9,40,48,50,75,1,15,72
60,56,10,9,40,9,29,75,0,40,72
44,56,15,13,40,57,29,75,0,35,72
64,66,16,14,40,57,77,75,1,5,72
46,56,12,12,76,57,73,75,1,27,72
23,56,14,10,43,24,47,75,1,18,72
37,56,14,10,40,0,29,4,0,70,72
46,56,10,9,11,0,50,75,1,45,72
36,66,10,9,64,48,50,75,1,32,72
35,56,10,9,40,24,29,75,0,40,72
26,56,15,13,43,57,45,75,0,50,72
42,37,14,10,40,9,29,75,0,40,72
42,56,6,5,64,9,73,4,0,40,72
54,56,12,12,40,68,29,75,0,40,72
50,56,8,7,43,38,47,75,1,40,72
25,56,10,9,43,0,45,75,1,38,72
24,56,15,13,43,16,50,75,1,40,72
24,56,6,5,43,24,50,75,0,12,72
26,56,11,15,43,57,45,75,1,30,72
40,37,10,9,43,48,50,75,0,40,72
35,56,10,9,11,24,45,75,0,25,72
23,56,10,9,43,48,45,75,0,40,22
47,37,15,13,40,57,77,75,1,45,72
21,56,14,10,43,60,50,75,1,20,72
